x y n
-2.38419e-07 13.5333 50000
1.93333 13.5333 50000
1.93333 13.5333 50000
1.93333 13.5333 50000
1.93333 13.5333 50000
1.93333 13.5333 50000
1.93333 13.5333 50000
1.93333 13.5333 50000
1.93333 13.5333 50000
1.93333 13.5333 50000
1.93333 13.5333 50000
1.93333 13.5333 50000
1.93333 13.5333 50000
1.93333 13.5333 50000
1.93333 13.5333 50000
1.93333 13.5333 50000
1.93333 13.5333 50000
1.93333 13.5333 50000
1.93333 13.5333 50000
1.93333 13.5333 50000
1.93333 13.5333 50000
1.93333 13.5333 50000
1.93333 13.5333 50000
1.93333 13.5333 50000
1.93333 13.5333 50000
1.93333 13.5333 50000
1.93333 13.5333 50000
1.93333 13.5333 50000
1.93333 13.5333 50000
1.93333 13.5333 50000
1.93333 13.5333 50000
1.93333 13.5333 50000
1.93333 13.5333 50000
1.93333 13.5333 50000
1.93333 13.5333 50000
1.93333 13.5333 50000
1.93333 13.5333 50000
1.93333 13.5333 50000
1.93333 13.5333 50000
1.93333 13.5333 50000
1.93333 13.5333 50000
1.93333 13.5333 50000
1.93333 13.5333 50000
1.93333 13.5333 50000
1.93333 13.5333 50000
1.93333 13.5333 50000
1.93333 13.5333 50000
1.93333 13.5333 50000
1.93333 13.5333 50000
1.93333 13.5333 50000
1.93333 13.5333 50000
3.86667 13.5333 50000
3.86667 13.5333 50000
3.86667 13.5333 50000
3.86667 13.5333 50000
3.86667 13.5333 50000
3.86667 13.5333 50000
3.86667 13.5333 50000
3.86667 13.5333 50000
3.86667 13.5333 50000
3.86667 13.5333 50000
3.86667 13.5333 50000
3.86667 13.5333 50000
3.86667 13.5333 50000
3.86667 13.5333 50000
3.86667 13.5333 50000
3.86667 13.5333 50000
3.86667 13.5333 50000
3.86667 13.5333 50000
3.86667 13.5333 50000
3.86667 13.5333 50000
3.86667 13.5333 50000
3.86667 13.5333 50000
3.86667 13.5333 50000
3.86667 13.5333 50000
3.86667 13.5333 50000
3.86667 13.5333 50000
3.86667 13.5333 50000
3.86667 13.5333 50000
3.86667 13.5333 50000
3.86667 13.5333 50000
3.86667 13.5333 50000
3.86667 13.5333 50000
3.86667 13.5333 50000
3.86667 13.5333 50000
3.86667 13.5333 50000
3.86667 13.5333 50000
3.86667 13.5333 50000
3.86667 13.5333 50000
3.86667 13.5333 50000
3.86667 13.5333 50000
3.86667 13.5333 50000
3.86667 13.5333 50000
3.86667 13.5333 50000
3.86667 13.5333 50000
3.86667 13.5333 50000
3.86667 13.5333 50000
3.86667 13.5333 50000
3.86667 13.5333 50000
3.86667 13.5333 50000
3.86667 13.5333 50000
-13.5333 -1.93333 100000
-13.5333 -1.93333 100000
-13.5333 -1.93333 100000
-13.5333 -1.93333 100000
-13.5333 -1.93333 100000
-13.5333 -1.93333 100000
-13.5333 -1.93333 100000
-13.5333 -1.93333 100000
-13.5333 -1.93333 100000
-13.5333 -1.93333 100000
-13.5333 -1.93333 100000
-13.5333 -1.93333 100000
-13.5333 -1.93333 100000
-13.5333 -1.93333 100000
-13.5333 -1.93333 100000
-13.5333 -1.93333 100000
-13.5333 -1.93333 100000
-13.5333 -1.93333 100000
-13.5333 -1.93333 100000
-13.5333 -1.93333 100000
-13.5333 -1.93333 100000
-13.5333 -1.93333 100000
-13.5333 -1.93333 100000
-13.5333 -1.93333 100000
-13.5333 -1.93333 100000
-13.5333 -1.93333 100000
-13.5333 -1.93333 100000
-13.5333 -1.93333 100000
-13.5333 -1.93333 100000
-13.5333 -1.93333 100000
-13.5333 -1.93333 100000
-13.5333 -1.93333 100000
-13.5333 -1.93333 100000
-13.5333 -1.93333 100000
-13.5333 -1.93333 100000
-13.5333 -1.93333 100000
-13.5333 -1.93333 100000
-13.5333 -1.93333 100000
-13.5333 -1.93333 100000
-13.5333 -1.93333 100000
-13.5333 -1.93333 100000
-13.5333 -1.93333 100000
-13.5333 -1.93333 100000
-13.5333 -1.93333 100000
-13.5333 -1.93333 100000
-13.5333 -1.93333 100000
-13.5333 -1.93333 100000
-13.5333 -1.93333 100000
-13.5333 -1.93333 100000
-13.5333 -1.93333 100000
-11.6 -1.93333 100000
-11.6 -1.93333 100000
-11.6 -1.93333 100000
-11.6 -1.93333 100000
-11.6 -1.93333 100000
-11.6 -1.93333 100000
-11.6 -1.93333 100000
-11.6 -1.93333 100000
-11.6 -1.93333 100000
-11.6 -1.93333 100000
-11.6 -1.93333 100000
-11.6 -1.93333 100000
-11.6 -1.93333 100000
-11.6 -1.93333 100000
-11.6 -1.93333 100000
-11.6 -1.93333 100000
-11.6 -1.93333 100000
-11.6 -1.93333 100000
-11.6 -1.93333 100000
-11.6 -1.93333 100000
-11.6 -1.93333 100000
-11.6 -1.93333 100000
-11.6 -1.93333 100000
-11.6 -1.93333 100000
-11.6 -1.93333 100000
-11.6 -1.93333 100000
-11.6 -1.93333 100000
-11.6 -1.93333 100000
-11.6 -1.93333 100000
-11.6 -1.93333 100000
-11.6 -1.93333 100000
-11.6 -1.93333 100000
-11.6 -1.93333 100000
-11.6 -1.93333 100000
-11.6 -1.93333 100000
-11.6 -1.93333 100000
-11.6 -1.93333 100000
-11.6 -1.93333 100000
-11.6 -1.93333 100000
-11.6 -1.93333 100000
-11.6 -1.93333 100000
-11.6 -1.93333 100000
-11.6 -1.93333 100000
-11.6 -1.93333 100000
-11.6 -1.93333 100000
-11.6 -1.93333 100000
-11.6 -1.93333 100000
-11.6 -1.93333 100000
-11.6 -1.93333 100000
-11.6 -1.93333 100000
-9.66667 -1.93333 100000
-9.66667 -1.93333 100000
-9.66667 -1.93333 100000
-9.66667 -1.93333 100000
-9.66667 -1.93333 100000
-9.66667 -1.93333 100000
-9.66667 -1.93333 100000
-9.66667 -1.93333 100000
-9.66667 -1.93333 100000
-9.66667 -1.93333 100000
-9.66667 -1.93333 100000
-9.66667 -1.93333 100000
-9.66667 -1.93333 100000
-9.66667 -1.93333 100000
-9.66667 -1.93333 100000
-9.66667 -1.93333 100000
-9.66667 -1.93333 100000
-9.66667 -1.93333 100000
-9.66667 -1.93333 100000
-9.66667 -1.93333 100000
-9.66667 -1.93333 100000
-9.66667 -1.93333 100000
-9.66667 -1.93333 100000
-9.66667 -1.93333 100000
-9.66667 -1.93333 100000
-9.66667 -1.93333 100000
-9.66667 -1.93333 100000
-9.66667 -1.93333 100000
-9.66667 -1.93333 100000
-9.66667 -1.93333 100000
-9.66667 -1.93333 100000
-9.66667 -1.93333 100000
-9.66667 -1.93333 100000
-9.66667 -1.93333 100000
-9.66667 -1.93333 100000
-9.66667 -1.93333 100000
-9.66667 -1.93333 100000
-9.66667 -1.93333 100000
-9.66667 -1.93333 100000
-9.66667 -1.93333 100000
-9.66667 -1.93333 100000
-9.66667 -1.93333 100000
-9.66667 -1.93333 100000
-9.66667 -1.93333 100000
-9.66667 -1.93333 100000
-9.66667 -1.93333 100000
-9.66667 -1.93333 100000
-9.66667 -1.93333 100000
-9.66667 -1.93333 100000
-9.66667 -1.93333 100000
-7.73333 -1.93333 100000
-7.73333 -1.93333 100000
-7.73333 -1.93333 100000
-7.73333 -1.93333 100000
-7.73333 -1.93333 100000
-7.73333 -1.93333 100000
-7.73333 -1.93333 100000
-7.73333 -1.93333 100000
-7.73333 -1.93333 100000
-7.73333 -1.93333 100000
-7.73333 -1.93333 100000
-7.73333 -1.93333 100000
-7.73333 -1.93333 100000
-7.73333 -1.93333 100000
-7.73333 -1.93333 100000
-7.73333 -1.93333 100000
-7.73333 -1.93333 100000
-7.73333 -1.93333 100000
-7.73333 -1.93333 100000
-7.73333 -1.93333 100000
-7.73333 -1.93333 100000
-7.73333 -1.93333 100000
-7.73333 -1.93333 100000
-7.73333 -1.93333 100000
-7.73333 -1.93333 100000
-7.73333 -1.93333 100000
-7.73333 -1.93333 100000
-7.73333 -1.93333 100000
-7.73333 -1.93333 100000
-7.73333 -1.93333 100000
-7.73333 -1.93333 100000
-7.73333 -1.93333 100000
-7.73333 -1.93333 100000
-7.73333 -1.93333 100000
-7.73333 -1.93333 100000
-7.73333 -1.93333 100000
-7.73333 -1.93333 100000
-7.73333 -1.93333 100000
-7.73333 -1.93333 100000
-7.73333 -1.93333 100000
-7.73333 -1.93333 100000
-7.73333 -1.93333 100000
-7.73333 -1.93333 100000
-7.73333 -1.93333 100000
-7.73333 -1.93333 100000
-7.73333 -1.93333 100000
-7.73333 -1.93333 100000
-7.73333 -1.93333 100000
-7.73333 -1.93333 100000
-7.73333 -1.93333 100000
-5.8 -1.93333 100000
-5.8 -1.93333 100000
-5.8 -1.93333 100000
-5.8 -1.93333 100000
-5.8 -1.93333 100000
-5.8 -1.93333 100000
-5.8 -1.93333 100000
-5.8 -1.93333 100000
-5.8 -1.93333 100000
-5.8 -1.93333 100000
-5.8 -1.93333 100000
-5.8 -1.93333 100000
-5.8 -1.93333 100000
-5.8 -1.93333 100000
-5.8 -1.93333 100000
-5.8 -1.93333 100000
-5.8 -1.93333 100000
-5.8 -1.93333 100000
-5.8 -1.93333 100000
-5.8 -1.93333 100000
-5.8 -1.93333 100000
-5.8 -1.93333 100000
-5.8 -1.93333 100000
-5.8 -1.93333 100000
-5.8 -1.93333 100000
-5.8 -1.93333 100000
-5.8 -1.93333 100000
-5.8 -1.93333 100000
-5.8 -1.93333 100000
-5.8 -1.93333 100000
-5.8 -1.93333 100000
-5.8 -1.93333 100000
-5.8 -1.93333 100000
-5.8 -1.93333 100000
-5.8 -1.93333 100000
-5.8 -1.93333 100000
-5.8 -1.93333 100000
-5.8 -1.93333 100000
-5.8 -1.93333 100000
-5.8 -1.93333 100000
-5.8 -1.93333 100000
-5.8 -1.93333 100000
-5.8 -1.93333 100000
-5.8 -1.93333 100000
-5.8 -1.93333 100000
-5.8 -1.93333 100000
-5.8 -1.93333 100000
-5.8 -1.93333 100000
-5.8 -1.93333 100000
-5.8 -1.93333 100000
-3.86667 -1.93333 100000
-3.86667 -1.93333 100000
-3.86667 -1.93333 100000
-3.86667 -1.93333 100000
-3.86667 -1.93333 100000
-3.86667 -1.93333 100000
-3.86667 -1.93333 100000
-3.86667 -1.93333 100000
-3.86667 -1.93333 100000
-3.86667 -1.93333 100000
-3.86667 -1.93333 100000
-3.86667 -1.93333 100000
-3.86667 -1.93333 100000
-3.86667 -1.93333 100000
-3.86667 -1.93333 100000
-3.86667 -1.93333 100000
-3.86667 -1.93333 100000
-3.86667 -1.93333 100000
-3.86667 -1.93333 100000
-3.86667 -1.93333 100000
-3.86667 -1.93333 100000
-3.86667 -1.93333 100000
-3.86667 -1.93333 100000
-3.86667 -1.93333 100000
-3.86667 -1.93333 100000
-3.86667 -1.93333 100000
-3.86667 -1.93333 100000
-3.86667 -1.93333 100000
-3.86667 -1.93333 100000
-3.86667 -1.93333 100000
-3.86667 -1.93333 100000
-3.86667 -1.93333 100000
-3.86667 -1.93333 100000
-3.86667 -1.93333 100000
-3.86667 -1.93333 100000
-3.86667 -1.93333 100000
-3.86667 -1.93333 100000
-3.86667 -1.93333 100000
-3.86667 -1.93333 100000
-3.86667 -1.93333 100000
-3.86667 -1.93333 100000
-3.86667 -1.93333 100000
-3.86667 -1.93333 100000
-3.86667 -1.93333 100000
-3.86667 -1.93333 100000
-3.86667 -1.93333 100000
-3.86667 -1.93333 100000
-3.86667 -1.93333 100000
-3.86667 -1.93333 100000
-3.86667 -1.93333 100000
-1.93333 -1.93333 100000
-1.93333 -1.93333 100000
-1.93333 -1.93333 100000
-1.93333 -1.93333 100000
-1.93333 -1.93333 100000
-1.93333 -1.93333 100000
-1.93333 -1.93333 100000
-1.93333 -1.93333 100000
-1.93333 -1.93333 100000
-1.93333 -1.93333 100000
-1.93333 -1.93333 100000
-1.93333 -1.93333 100000
-1.93333 -1.93333 100000
-1.93333 -1.93333 100000
-1.93333 -1.93333 100000
-1.93333 -1.93333 100000
-1.93333 -1.93333 100000
-1.93333 -1.93333 100000
-1.93333 -1.93333 100000
-1.93333 -1.93333 100000
-1.93333 -1.93333 100000
-1.93333 -1.93333 100000
-1.93333 -1.93333 100000
-1.93333 -1.93333 100000
-1.93333 -1.93333 100000
-1.93333 -1.93333 100000
-1.93333 -1.93333 100000
-1.93333 -1.93333 100000
-1.93333 -1.93333 100000
-1.93333 -1.93333 100000
-1.93333 -1.93333 100000
-1.93333 -1.93333 100000
-1.93333 -1.93333 100000
-1.93333 -1.93333 100000
-1.93333 -1.93333 100000
-1.93333 -1.93333 100000
-1.93333 -1.93333 100000
-1.93333 -1.93333 100000
-1.93333 -1.93333 100000
-1.93333 -1.93333 100000
-1.93333 -1.93333 100000
-1.93333 -1.93333 100000
-1.93333 -1.93333 100000
-1.93333 -1.93333 100000
-1.93333 -1.93333 100000
-1.93333 -1.93333 100000
-1.93333 -1.93333 100000
-1.93333 -1.93333 100000
-1.93333 -1.93333 100000
-1.93333 -1.93333 100000
-2.38419e-07 -1.93333 100000
-2.38419e-07 -1.93333 100000
-2.38419e-07 -1.93333 100000
-2.38419e-07 -1.93333 100000
-2.38419e-07 -1.93333 100000
-2.38419e-07 -1.93333 100000
-2.38419e-07 -1.93333 100000
-2.38419e-07 -1.93333 100000
-2.38419e-07 -1.93333 100000
-2.38419e-07 -1.93333 100000
-2.38419e-07 -1.93333 100000
-2.38419e-07 -1.93333 100000
-2.38419e-07 -1.93333 100000
-2.38419e-07 -1.93333 100000
-2.38419e-07 -1.93333 100000
-2.38419e-07 -1.93333 100000
-2.38419e-07 -1.93333 100000
-2.38419e-07 -1.93333 100000
-2.38419e-07 -1.93333 100000
-2.38419e-07 -1.93333 100000
-2.38419e-07 -1.93333 100000
-2.38419e-07 -1.93333 100000
-2.38419e-07 -1.93333 100000
-2.38419e-07 -1.93333 100000
-2.38419e-07 -1.93333 100000
-2.38419e-07 -1.93333 100000
-2.38419e-07 -1.93333 100000
-2.38419e-07 -1.93333 100000
-2.38419e-07 -1.93333 100000
-2.38419e-07 -1.93333 100000
-2.38419e-07 -1.93333 100000
-2.38419e-07 -1.93333 100000
-2.38419e-07 -1.93333 100000
-2.38419e-07 -1.93333 100000
-2.38419e-07 -1.93333 100000
-2.38419e-07 -1.93333 100000
-2.38419e-07 -1.93333 100000
-2.38419e-07 -1.93333 100000
-2.38419e-07 -1.93333 100000
-2.38419e-07 -1.93333 100000
-2.38419e-07 -1.93333 100000
-2.38419e-07 -1.93333 100000
-2.38419e-07 -1.93333 100000
-2.38419e-07 -1.93333 100000
-2.38419e-07 -1.93333 100000
-2.38419e-07 -1.93333 100000
-2.38419e-07 -1.93333 100000
-2.38419e-07 -1.93333 100000
-2.38419e-07 -1.93333 100000
-2.38419e-07 -1.93333 100000
1.93333 -1.93333 100000
1.93333 -1.93333 100000
1.93333 -1.93333 100000
1.93333 -1.93333 100000
1.93333 -1.93333 100000
1.93333 -1.93333 100000
1.93333 -1.93333 100000
1.93333 -1.93333 100000
1.93333 -1.93333 100000
1.93333 -1.93333 100000
1.93333 -1.93333 100000
1.93333 -1.93333 100000
1.93333 -1.93333 100000
1.93333 -1.93333 100000
1.93333 -1.93333 100000
1.93333 -1.93333 100000
1.93333 -1.93333 100000
1.93333 -1.93333 100000
1.93333 -1.93333 100000
1.93333 -1.93333 100000
1.93333 -1.93333 100000
1.93333 -1.93333 100000
1.93333 -1.93333 100000
1.93333 -1.93333 100000
1.93333 -1.93333 100000
1.93333 -1.93333 100000
1.93333 -1.93333 100000
1.93333 -1.93333 100000
1.93333 -1.93333 100000
1.93333 -1.93333 100000
1.93333 -1.93333 100000
1.93333 -1.93333 100000
1.93333 -1.93333 100000
1.93333 -1.93333 100000
1.93333 -1.93333 100000
1.93333 -1.93333 100000
1.93333 -1.93333 100000
1.93333 -1.93333 100000
1.93333 -1.93333 100000
1.93333 -1.93333 100000
1.93333 -1.93333 100000
1.93333 -1.93333 100000
1.93333 -1.93333 100000
1.93333 -1.93333 100000
1.93333 -1.93333 100000
1.93333 -1.93333 100000
1.93333 -1.93333 100000
1.93333 -1.93333 100000
1.93333 -1.93333 100000
1.93333 -1.93333 100000
3.86667 -1.93333 100000
3.86667 -1.93333 100000
3.86667 -1.93333 100000
3.86667 -1.93333 100000
3.86667 -1.93333 100000
3.86667 -1.93333 100000
3.86667 -1.93333 100000
3.86667 -1.93333 100000
3.86667 -1.93333 100000
3.86667 -1.93333 100000
3.86667 -1.93333 100000
3.86667 -1.93333 100000
3.86667 -1.93333 100000
3.86667 -1.93333 100000
3.86667 -1.93333 100000
3.86667 -1.93333 100000
3.86667 -1.93333 100000
3.86667 -1.93333 100000
3.86667 -1.93333 100000
3.86667 -1.93333 100000
3.86667 -1.93333 100000
3.86667 -1.93333 100000
3.86667 -1.93333 100000
3.86667 -1.93333 100000
3.86667 -1.93333 100000
3.86667 -1.93333 100000
3.86667 -1.93333 100000
3.86667 -1.93333 100000
3.86667 -1.93333 100000
3.86667 -1.93333 100000
3.86667 -1.93333 100000
3.86667 -1.93333 100000
3.86667 -1.93333 100000
3.86667 -1.93333 100000
3.86667 -1.93333 100000
3.86667 -1.93333 100000
3.86667 -1.93333 100000
3.86667 -1.93333 100000
3.86667 -1.93333 100000
3.86667 -1.93333 100000
3.86667 -1.93333 100000
3.86667 -1.93333 100000
3.86667 -1.93333 100000
3.86667 -1.93333 100000
3.86667 -1.93333 100000
3.86667 -1.93333 100000
3.86667 -1.93333 100000
3.86667 -1.93333 100000
3.86667 -1.93333 100000
3.86667 -1.93333 100000
5.8 -1.93333 100000
5.8 -1.93333 100000
5.8 -1.93333 100000
5.8 -1.93333 100000
5.8 -1.93333 100000
5.8 -1.93333 100000
5.8 -1.93333 100000
5.8 -1.93333 100000
5.8 -1.93333 100000
5.8 -1.93333 100000
5.8 -1.93333 100000
5.8 -1.93333 100000
5.8 -1.93333 100000
5.8 -1.93333 100000
5.8 -1.93333 100000
5.8 -1.93333 100000
5.8 -1.93333 100000
5.8 -1.93333 100000
5.8 -1.93333 100000
5.8 -1.93333 100000
5.8 -1.93333 100000
5.8 -1.93333 100000
5.8 -1.93333 100000
5.8 -1.93333 100000
5.8 -1.93333 100000
5.8 -1.93333 100000
5.8 -1.93333 100000
5.8 -1.93333 100000
5.8 -1.93333 100000
5.8 -1.93333 100000
5.8 -1.93333 100000
5.8 -1.93333 100000
5.8 -1.93333 100000
5.8 -1.93333 100000
5.8 -1.93333 100000
5.8 -1.93333 100000
5.8 -1.93333 100000
5.8 -1.93333 100000
5.8 -1.93333 100000
5.8 -1.93333 100000
5.8 -1.93333 100000
5.8 -1.93333 100000
5.8 -1.93333 100000
5.8 -1.93333 100000
5.8 -1.93333 100000
5.8 -1.93333 100000
5.8 -1.93333 100000
5.8 -1.93333 100000
5.8 -1.93333 100000
5.8 -1.93333 100000
7.73333 -1.93333 100000
7.73333 -1.93333 100000
7.73333 -1.93333 100000
7.73333 -1.93333 100000
7.73333 -1.93333 100000
7.73333 -1.93333 100000
7.73333 -1.93333 100000
7.73333 -1.93333 100000
7.73333 -1.93333 100000
7.73333 -1.93333 100000
7.73333 -1.93333 100000
7.73333 -1.93333 100000
7.73333 -1.93333 100000
7.73333 -1.93333 100000
7.73333 -1.93333 100000
7.73333 -1.93333 100000
7.73333 -1.93333 100000
7.73333 -1.93333 100000
7.73333 -1.93333 100000
7.73333 -1.93333 100000
7.73333 -1.93333 100000
7.73333 -1.93333 100000
7.73333 -1.93333 100000
7.73333 -1.93333 100000
7.73333 -1.93333 100000
7.73333 -1.93333 100000
7.73333 -1.93333 100000
7.73333 -1.93333 100000
7.73333 -1.93333 100000
7.73333 -1.93333 100000
7.73333 -1.93333 100000
7.73333 -1.93333 100000
7.73333 -1.93333 100000
7.73333 -1.93333 100000
7.73333 -1.93333 100000
7.73333 -1.93333 100000
7.73333 -1.93333 100000
7.73333 -1.93333 100000
7.73333 -1.93333 100000
7.73333 -1.93333 100000
7.73333 -1.93333 100000
7.73333 -1.93333 100000
7.73333 -1.93333 100000
7.73333 -1.93333 100000
7.73333 -1.93333 100000
7.73333 -1.93333 100000
7.73333 -1.93333 100000
7.73333 -1.93333 100000
7.73333 -1.93333 100000
7.73333 -1.93333 100000
9.66667 -1.93333 100000
9.66667 -1.93333 100000
9.66667 -1.93333 100000
9.66667 -1.93333 100000
9.66667 -1.93333 100000
9.66667 -1.93333 100000
9.66667 -1.93333 100000
9.66667 -1.93333 100000
9.66667 -1.93333 100000
9.66667 -1.93333 100000
9.66667 -1.93333 100000
9.66667 -1.93333 100000
9.66667 -1.93333 100000
9.66667 -1.93333 100000
9.66667 -1.93333 100000
9.66667 -1.93333 100000
9.66667 -1.93333 100000
9.66667 -1.93333 100000
9.66667 -1.93333 100000
9.66667 -1.93333 100000
9.66667 -1.93333 100000
9.66667 -1.93333 100000
9.66667 -1.93333 100000
9.66667 -1.93333 100000
9.66667 -1.93333 100000
9.66667 -1.93333 100000
9.66667 -1.93333 100000
9.66667 -1.93333 100000
9.66667 -1.93333 100000
9.66667 -1.93333 100000
9.66667 -1.93333 100000
9.66667 -1.93333 100000
9.66667 -1.93333 100000
9.66667 -1.93333 100000
9.66667 -1.93333 100000
9.66667 -1.93333 100000
9.66667 -1.93333 100000
9.66667 -1.93333 100000
9.66667 -1.93333 100000
9.66667 -1.93333 100000
9.66667 -1.93333 100000
9.66667 -1.93333 100000
9.66667 -1.93333 100000
9.66667 -1.93333 100000
9.66667 -1.93333 100000
9.66667 -1.93333 100000
9.66667 -1.93333 100000
9.66667 -1.93333 100000
9.66667 -1.93333 100000
9.66667 -1.93333 100000
11.6 -1.93333 100000
11.6 -1.93333 100000
11.6 -1.93333 100000
11.6 -1.93333 100000
11.6 -1.93333 100000
11.6 -1.93333 100000
11.6 -1.93333 100000
11.6 -1.93333 100000
11.6 -1.93333 100000
11.6 -1.93333 100000
11.6 -1.93333 100000
11.6 -1.93333 100000
11.6 -1.93333 100000
11.6 -1.93333 100000
11.6 -1.93333 100000
11.6 -1.93333 100000
11.6 -1.93333 100000
11.6 -1.93333 100000
11.6 -1.93333 100000
11.6 -1.93333 100000
11.6 -1.93333 100000
11.6 -1.93333 100000
11.6 -1.93333 100000
11.6 -1.93333 100000
11.6 -1.93333 100000
11.6 -1.93333 100000
11.6 -1.93333 100000
11.6 -1.93333 100000
11.6 -1.93333 100000
11.6 -1.93333 100000
11.6 -1.93333 100000
11.6 -1.93333 100000
11.6 -1.93333 100000
11.6 -1.93333 100000
11.6 -1.93333 100000
11.6 -1.93333 100000
11.6 -1.93333 100000
11.6 -1.93333 100000
11.6 -1.93333 100000
11.6 -1.93333 100000
11.6 -1.93333 100000
11.6 -1.93333 100000
11.6 -1.93333 100000
11.6 -1.93333 100000
11.6 -1.93333 100000
11.6 -1.93333 100000
11.6 -1.93333 100000
11.6 -1.93333 100000
11.6 -1.93333 100000
11.6 -1.93333 100000
13.5333 -1.93333 100000
13.5333 -1.93333 100000
13.5333 -1.93333 100000
13.5333 -1.93333 100000
13.5333 -1.93333 100000
13.5333 -1.93333 100000
13.5333 -1.93333 100000
13.5333 -1.93333 100000
13.5333 -1.93333 100000
13.5333 -1.93333 100000
13.5333 -1.93333 100000
13.5333 -1.93333 100000
13.5333 -1.93333 100000
13.5333 -1.93333 100000
13.5333 -1.93333 100000
13.5333 -1.93333 100000
13.5333 -1.93333 100000
13.5333 -1.93333 100000
13.5333 -1.93333 100000
13.5333 -1.93333 100000
13.5333 -1.93333 100000
13.5333 -1.93333 100000
13.5333 -1.93333 100000
13.5333 -1.93333 100000
13.5333 -1.93333 100000
13.5333 -1.93333 100000
13.5333 -1.93333 100000
13.5333 -1.93333 100000
13.5333 -1.93333 100000
13.5333 -1.93333 100000
13.5333 -1.93333 100000
13.5333 -1.93333 100000
13.5333 -1.93333 100000
13.5333 -1.93333 100000
13.5333 -1.93333 100000
13.5333 -1.93333 100000
13.5333 -1.93333 100000
13.5333 -1.93333 100000
13.5333 -1.93333 100000
13.5333 -1.93333 100000
13.5333 -1.93333 100000
13.5333 -1.93333 100000
13.5333 -1.93333 100000
13.5333 -1.93333 100000
13.5333 -1.93333 100000
13.5333 -1.93333 100000
13.5333 -1.93333 100000
13.5333 -1.93333 100000
13.5333 -1.93333 100000
13.5333 -1.93333 100000
-13.5333 -3.86667 100000
-13.5333 -3.86667 100000
-13.5333 -3.86667 100000
-13.5333 -3.86667 100000
-13.5333 -3.86667 100000
-13.5333 -3.86667 100000
-13.5333 -3.86667 100000
-13.5333 -3.86667 100000
-13.5333 -3.86667 100000
-13.5333 -3.86667 100000
-13.5333 -3.86667 100000
-13.5333 -3.86667 100000
-13.5333 -3.86667 100000
-13.5333 -3.86667 100000
-13.5333 -3.86667 100000
-13.5333 -3.86667 100000
-13.5333 -3.86667 100000
-13.5333 -3.86667 100000
-13.5333 -3.86667 100000
-13.5333 -3.86667 100000
-13.5333 -3.86667 100000
-13.5333 -3.86667 100000
-13.5333 -3.86667 100000
-13.5333 -3.86667 100000
-13.5333 -3.86667 100000
-13.5333 -3.86667 100000
-13.5333 -3.86667 100000
-13.5333 -3.86667 100000
-13.5333 -3.86667 100000
-13.5333 -3.86667 100000
-13.5333 -3.86667 100000
-13.5333 -3.86667 100000
-13.5333 -3.86667 100000
-13.5333 -3.86667 100000
-13.5333 -3.86667 100000
-13.5333 -3.86667 100000
-13.5333 -3.86667 100000
-13.5333 -3.86667 100000
-13.5333 -3.86667 100000
-13.5333 -3.86667 100000
-13.5333 -3.86667 100000
-13.5333 -3.86667 100000
-13.5333 -3.86667 100000
-13.5333 -3.86667 100000
-13.5333 -3.86667 100000
-13.5333 -3.86667 100000
-13.5333 -3.86667 100000
-13.5333 -3.86667 100000
-13.5333 -3.86667 100000
-13.5333 -3.86667 100000
-11.6 -3.86667 100000
-11.6 -3.86667 100000
-11.6 -3.86667 100000
-11.6 -3.86667 100000
-11.6 -3.86667 100000
-11.6 -3.86667 100000
-11.6 -3.86667 100000
-11.6 -3.86667 100000
-11.6 -3.86667 100000
-11.6 -3.86667 100000
-11.6 -3.86667 100000
-11.6 -3.86667 100000
-11.6 -3.86667 100000
-11.6 -3.86667 100000
-11.6 -3.86667 100000
-11.6 -3.86667 100000
-11.6 -3.86667 100000
-11.6 -3.86667 100000
-11.6 -3.86667 100000
-11.6 -3.86667 100000
-11.6 -3.86667 100000
-11.6 -3.86667 100000
-11.6 -3.86667 100000
-11.6 -3.86667 100000
-11.6 -3.86667 100000
-11.6 -3.86667 100000
-11.6 -3.86667 100000
-11.6 -3.86667 100000
-11.6 -3.86667 100000
-11.6 -3.86667 100000
-11.6 -3.86667 100000
-11.6 -3.86667 100000
-11.6 -3.86667 100000
-11.6 -3.86667 100000
-11.6 -3.86667 100000
-11.6 -3.86667 100000
-11.6 -3.86667 100000
-11.6 -3.86667 100000
-11.6 -3.86667 100000
-11.6 -3.86667 100000
-11.6 -3.86667 100000
-11.6 -3.86667 100000
-11.6 -3.86667 100000
-11.6 -3.86667 100000
-11.6 -3.86667 100000
-11.6 -3.86667 100000
-11.6 -3.86667 100000
-11.6 -3.86667 100000
-11.6 -3.86667 100000
-11.6 -3.86667 100000
-9.66667 -3.86667 100000
-9.66667 -3.86667 100000
-9.66667 -3.86667 100000
-9.66667 -3.86667 100000
-9.66667 -3.86667 100000
-9.66667 -3.86667 100000
-9.66667 -3.86667 100000
-9.66667 -3.86667 100000
-9.66667 -3.86667 100000
-9.66667 -3.86667 100000
-9.66667 -3.86667 100000
-9.66667 -3.86667 100000
-9.66667 -3.86667 100000
-9.66667 -3.86667 100000
-9.66667 -3.86667 100000
-9.66667 -3.86667 100000
-9.66667 -3.86667 100000
-9.66667 -3.86667 100000
-9.66667 -3.86667 100000
-9.66667 -3.86667 100000
-9.66667 -3.86667 100000
-9.66667 -3.86667 100000
-9.66667 -3.86667 100000
-9.66667 -3.86667 100000
-9.66667 -3.86667 100000
